Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,ateneo
666554432358944,6.0,7.5,34.5,22.5,19.5,90.0,Università degli Studi di MILANO.pdf
666554443338845,6.0,3.7,26.9,13.4,10.4,60.4,Università degli Studi di MILANO.pdf
666554532159744,4.1,5.6,34.5,20.6,19.5,84.3,Università degli Studi di MILANO.pdf
666554541159953,2.2,3.7,20.1,5.5,8.5,40.0,Università degli Studi di MILANO.pdf
666555331239754,6.0,6.0,32.6,14.2,13.5,72.3,Università degli Studi di MILANO.pdf
666555353148954,0.7,4.1,29.6,13.1,7.5,55.0,Università degli Studi di MILANO.pdf
666633353348753,4.1,2.2,18.2,0.2,2.5,27.2,Università degli Studi di MILANO.pdf
666634331358755,4.1,5.6,31.5,17.6,17.6,76.4,Università degli Studi di MILANO.pdf
666634553149743,6.0,7.5,33.0,17.6,15.0,79.1,Università degli Studi di MILANO.pdf
666635431339855,4.5,2.6,25.8,9.7,9.3,51.9,Università degli Studi di MILANO.pdf
666635532339745,6.0,5.6,30.7,18.7,15.7,76.7,Università degli Studi di MILANO.pdf
666635541248943,6.0,7.5,27.3,20.6,16.1,77.5,Università degli Studi di MILANO.pdf
666635541248943,6.0,7.5,27.3,20.6,16.1,77.5,Università degli Studi di MILANO.pdf
666643542249943,6.0,7.5,34.5,22.5,11.9,82.4,Università degli Studi di MILANO.pdf
666643553258855,4.1,7.5,7.9,5.4,15.7,40.6,Università degli Studi di MILANO.pdf
666644441248944,6.0,4.1,33.0,19.1,14.2,76.4,Università degli Studi di MILANO.pdf
666654443359744,6.0,5.6,28.8,13.4,12.3,66.1,Università degli Studi di MILANO.pdf
666654553149753,6.0,1.8,28.8,8.5,2.1,47.2,Università degli Studi di MILANO.pdf
666655331249743,0.7,2.6,22.0,14.2,1.5,41.0,Università degli Studi di MILANO.pdf
666655341358955,4.1,7.5,34.5,20.6,11.2,77.9,Università degli Studi di MILANO.pdf
666655351159945,4.1,3.7,7.7,4.8,2.6,22.9,Università degli Studi di MILANO.pdf
*,-1.6,-0.1,17.4,14.9,10,40.6,"Università degli Studi di ROMA ""La Sapienza"" "
*,4.5,4.1,21.6,15,5.2,50.4,"Università degli Studi di ROMA ""La Sapienza"" "
*,2.6,5.6,25,4.7,3.6,41.5,"Università degli Studi di ROMA ""La Sapienza"" "
*,-1.6,1.8,-0.4,-2.2,2.4,0,"Università degli Studi di ROMA ""La Sapienza"" "
444433331358844,4.1,3.7,33,6.2,5.1,52.1,"Università degli Studi di ROMA ""La Sapienza"" "
444433333238753,2.2,-0.1,17.4,5.5,3.3,28.3,"Università degli Studi di ROMA ""La Sapienza"" "
444433343359744,4.5,1.8,23.5,9.2,2.2,41.2,"Università degli Studi di ROMA ""La Sapienza"" "
444433451159855,6,7.5,30.7,16.8,17.6,78.6,"Università degli Studi di ROMA ""La Sapienza"" "
444433541239954,6,7.5,32.6,19.1,15,80.2,"Università degli Studi di ROMA ""La Sapienza"" "
444433542159754,4.1,3.7,21.6,8.1,3.2,40.7,"Università degli Studi di ROMA ""La Sapienza"" "
444433543149945,3,2.6,17.1,10.1,4.5,37.3,"Università degli Studi di ROMA ""La Sapienza"" "
444433551259953,6,5.6,31.1,14.2,16.1,73,"Università degli Studi di ROMA ""La Sapienza"" "
444433552159844,4.5,7.5,34.5,21,10.1,77.6,"Università degli Studi di ROMA ""La Sapienza"" "
444434333249854,6,7.5,31.5,17.2,12.7,74.9,"Università degli Studi di ROMA ""La Sapienza"" "
444434352239844,6,5.6,31.5,15.7,12.7,71.5,"Università degli Studi di ROMA ""La Sapienza"" "
444434431248953,4.1,-0.1,8.3,1.3,-0.6,13,"Università degli Studi di ROMA ""La Sapienza"" "
444434431338854,0.7,4.1,30.7,11.9,-0.4,47,"Università degli Studi di ROMA ""La Sapienza"" "
444434431358945,6,4.1,25.8,9.3,1.1,46.3,"Università degli Studi di ROMA ""La Sapienza"" "
444435341339855,6,2.2,25.8,1.5,-0.4,35.1,"Università degli Studi di ROMA ""La Sapienza"" "
444435353359954,2.6,1.8,25.4,11.6,1.8,43.2,"Università degli Studi di ROMA ""La Sapienza"" "
444443331139954,6,7.5,34.5,22.5,11.2,81.7,"Università degli Studi di ROMA ""La Sapienza"" "
444443433149845,1.1,0.7,18.7,8.2,3.7,32.4,"Università degli Studi di ROMA ""La Sapienza"" "
444443441359944,6,7.5,32.6,22.5,19.5,88.1,"Università degli Studi di ROMA ""La Sapienza"" "
444443531338754,6,7.5,34.5,20.6,17.6,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
444444341158753,0.7,5.6,8,0.3,0.6,15.2,"Università degli Studi di ROMA ""La Sapienza"" "
444444432258745,6,5.6,28.8,20.6,17.6,78.6,"Università degli Studi di ROMA ""La Sapienza"" "
444444452359744,4.1,5.6,30.7,4.3,14.2,58.9,"Università degli Studi di ROMA ""La Sapienza"" "
444445333349743,0.7,-1.6,4.5,0.9,0,4.5,"Università degli Studi di ROMA ""La Sapienza"" "
444445531139944,-0.8,5.6,4.6,4.8,0.3,14.5,"Università degli Studi di ROMA ""La Sapienza"" "
444453333338853,6,7.5,34.5,20.6,9.7,78.3,"Università degli Studi di ROMA ""La Sapienza"" "
444453451138744,0.3,5.6,21.6,8.1,8.5,44.1,"Università degli Studi di ROMA ""La Sapienza"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi di ROMA ""La Sapienza"" "
444453452349955,4.1,2.2,21.7,6,3.7,37.7,"Università degli Studi di ROMA ""La Sapienza"" "
444453553138755,6,7.5,28.8,18.7,9.7,70.7,"Università degli Studi di ROMA ""La Sapienza"" "
444454333338745,6,7.5,31.5,17.6,19.5,82.1,"Università degli Studi di ROMA ""La Sapienza"" "
444454352149954,4.5,5.6,30.7,21,8.6,70.4,"Università degli Studi di ROMA ""La Sapienza"" "
444454433348743,6,7.5,30.7,19.1,9,72.3,"Università degli Studi di ROMA ""La Sapienza"" "
444454551338744,6,5.6,27.7,10.4,2.9,52.6,"Università degli Studi di ROMA ""La Sapienza"" "
444455331248853,6,7.5,34.5,18.7,12,78.7,"Università degli Studi di ROMA ""La Sapienza"" "
444455341238845,6,7.5,29.2,17.2,14.6,74.5,"Università degli Studi di ROMA ""La Sapienza"" "
444455341258753,6,7.5,34.5,22.5,15.7,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
444455342359753,6,7.5,29.2,17.2,16.5,76.4,"Università degli Studi di ROMA ""La Sapienza"" "
444455451259953,6,7.5,32.6,20.6,15,81.7,"Università degli Studi di ROMA ""La Sapienza"" "
444455451348943,6,7.5,30.7,21,19.5,84.7,"Università degli Studi di ROMA ""La Sapienza"" "
444455543139853,2.6,0.3,13.7,4.1,2.9,23.6,"Università degli Studi di ROMA ""La Sapienza"" "
444455553248745,2.2,5.6,8.3,7.7,5.1,28.9,"Università degli Studi di ROMA ""La Sapienza"" "
444533332359843,6,7.5,33,12.7,3,62.2,"Università degli Studi di ROMA ""La Sapienza"" "
444533343348754,1.1,4.5,26.9,3,7.1,42.6,"Università degli Studi di ROMA ""La Sapienza"" "
444533351339744,2.2,5.6,17.8,4.8,0,30.4,"Università degli Studi di ROMA ""La Sapienza"" "
444533532349954,6,7.5,32.6,16.8,8.2,71.1,"Università degli Studi di ROMA ""La Sapienza"" "
444534331259944,4.1,1.8,7.9,-2.2,-3.3,8.3,"Università degli Studi di ROMA ""La Sapienza"" "
444534341249953,2.2,1.8,12.1,7,1.4,24.5,"Università degli Studi di ROMA ""La Sapienza"" "
444534351358843,6,5.6,19.3,7.7,7,45.6,"Università degli Studi di ROMA ""La Sapienza"" "
444534353239943,6,5.6,32.6,22.5,13.5,80.2,"Università degli Studi di ROMA ""La Sapienza"" "
444534442139945,0.3,5.6,6.5,-1.3,-2.4,8.7,"Università degli Studi di ROMA ""La Sapienza"" "
444534443139745,4.1,4.1,14.4,-1,8.1,29.7,"Università degli Studi di ROMA ""La Sapienza"" "
444534543149753,2.6,5.6,23.5,6.2,8.6,46.5,"Università degli Studi di ROMA ""La Sapienza"" "
444535332249753,6,7.5,34.5,21,19.5,88.5,"Università degli Studi di ROMA ""La Sapienza"" "
444535341249944,6,6,34.5,17.6,13.5,77.6,"Università degli Studi di ROMA ""La Sapienza"" "
444535351258853,0.7,6,24.3,10.4,3.6,45,"Università degli Studi di ROMA ""La Sapienza"" "
444535451259755,0.3,3.7,26.9,-3.6,4.8,32.1,"Università degli Studi di ROMA ""La Sapienza"" "
444535541259754,6,7.5,30.7,19.1,3.7,67,"Università degli Studi di ROMA ""La Sapienza"" "
444535542349743,6,7.5,34.5,22.5,19.5,90,"Università degli Studi di ROMA ""La Sapienza"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi di ROMA ""La Sapienza"" "
444543332248743,2.2,1.8,6,11.1,2.4,23.5,"Università degli Studi di ROMA ""La Sapienza"" "
444543332248953,-1.6,-0.1,12.1,-1.4,1.7,10.7,"Università degli Studi di ROMA ""La Sapienza"" "
444543342359745,0.3,3.7,26.2,16.1,7.8,54.1,"Università degli Studi di ROMA ""La Sapienza"" "
444543441158843,0.3,-0.1,9.8,3.7,-2,11.7,"Università degli Studi di ROMA ""La Sapienza"" "
444543452258955,6,5.6,34.5,22.5,3.7,72.3,"Università degli Studi di ROMA ""La Sapienza"" "
444543542259943,4.5,5.6,13,6,16.1,45.2,"Università degli Studi di ROMA ""La Sapienza"" "
444544331259753,6,7.5,34.5,20.6,17.6,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
444544352149743,6,-0.1,6,1.6,-1.4,12.1,"Università degli Studi di ROMA ""La Sapienza"" "
444544433159954,0,2.6,29.6,15,4.5,51.7,"Università degli Studi di ROMA ""La Sapienza"" "
444544442258845,2.6,3.7,17.8,4,-0.1,28,"Università degli Studi di ROMA ""La Sapienza"" "
444544553349744,6,7.5,33,20.6,19.5,86.6,"Università degli Studi di ROMA ""La Sapienza"" "
444545341359753,6,4.5,12.2,3.6,3.6,29.9,"Università degli Studi di ROMA ""La Sapienza"" "
444545432238853,4.5,7.5,31.5,19.1,16.5,79.1,"Università degli Studi di ROMA ""La Sapienza"" "
444545442249853,6,7.5,28.1,9.3,8.9,59.8,"Università degli Studi di ROMA ""La Sapienza"" "
444545543348755,4.1,1.8,29.2,18.7,5.1,58.9,"Università degli Studi di ROMA ""La Sapienza"" "
444553442258853,6,5.6,27.3,13.8,5.9,58.6,"Università degli Studi di ROMA ""La Sapienza"" "
444553452248843,6,7.5,34.5,18.7,14.2,80.9,"Università degli Studi di ROMA ""La Sapienza"" "
444553542248944,6,3.7,30.7,20.6,9.7,70.7,"Università degli Studi di ROMA ""La Sapienza"" "
444554342159745,4.5,4.1,31.1,21,6.7,67.4,"Università degli Studi di ROMA ""La Sapienza"" "
444554443349843,6,7.5,34.5,15.3,10.8,74.1,"Università degli Studi di ROMA ""La Sapienza"" "
444554451338945,4.1,-1.2,27.7,2.2,0,32.8,"Università degli Studi di ROMA ""La Sapienza"" "
444554452358743,2.2,7.5,30.7,16.8,19.5,76.7,"Università degli Studi di ROMA ""La Sapienza"" "
444555351239743,6,7.5,26.9,11.9,10.8,63.1,"Università degli Studi di ROMA ""La Sapienza"" "
444555351259743,6,5.6,34.5,14.6,16.5,77.2,"Università degli Studi di ROMA ""La Sapienza"" "
444555531359755,4.1,7.5,30.7,6.3,10.4,59,"Università degli Studi di ROMA ""La Sapienza"" "
444555551359945,6,6,33,14.6,9.7,69.3,"Università degli Studi di ROMA ""La Sapienza"" "
444555552248943,4.5,7.5,32.6,19.1,19.5,83.2,"Università degli Studi di ROMA ""La Sapienza"" "
444555553259945,6,7.5,14.4,5.1,1.8,34.8,"Università degli Studi di ROMA ""La Sapienza"" "
444633431259854,2.2,0.3,15.2,12.3,5.2,35.2,"Università degli Studi di ROMA ""La Sapienza"" "
444633433349744,4.5,7.5,34.5,8.2,0.3,55,"Università degli Studi di ROMA ""La Sapienza"" "
444633533158953,6,7.5,28.8,13.5,14.2,70,"Università degli Studi di ROMA ""La Sapienza"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi di ROMA ""La Sapienza"" "
444633542339953,0.3,5.6,7.9,5.4,8.1,27.3,"Università degli Studi di ROMA ""La Sapienza"" "
444633542348754,6,7.5,26.9,10,12.3,62.7,"Università degli Studi di ROMA ""La Sapienza"" "
444633553339855,6,4.5,26.9,14.9,6.3,58.6,"Università degli Studi di ROMA ""La Sapienza"" "
444634431148954,4.1,5.6,33,19.5,13.1,75.3,"Università degli Studi di ROMA ""La Sapienza"" "
444634431259854,0.3,5.6,18.6,8.5,2.5,35.5,"Università degli Studi di ROMA ""La Sapienza"" "
444634451359943,4.1,3.7,20.1,6.3,2.9,37.1,"Università degli Studi di ROMA ""La Sapienza"" "
444634541359744,4.1,5.6,27.7,8.9,2.9,49.2,"Università degli Studi di ROMA ""La Sapienza"" "
444635333348754,2.2,5.6,26.9,8.9,0.9,44.5,"Università degli Studi di ROMA ""La Sapienza"" "
444635432349953,4.5,6,34.5,14.6,13.1,72.7,"Università degli Studi di ROMA ""La Sapienza"" "
444635452259843,6,6,34.5,22.5,14.6,83.6,"Università degli Studi di ROMA ""La Sapienza"" "
444635531138753,4.1,7.5,29.6,16.8,17.6,75.6,"Università degli Studi di ROMA ""La Sapienza"" "
444635533159745,4.5,2.6,31.1,15.3,0.6,54.1,"Università degli Studi di ROMA ""La Sapienza"" "
444635543138853,2.2,3.7,15.2,21,3.7,45.8,"Università degli Studi di ROMA ""La Sapienza"" "
444643441149954,2.2,-0.1,4.1,4.3,7.4,17.9,"Università degli Studi di ROMA ""La Sapienza"" "
444643442148744,3,5.6,18.6,7.4,2.9,37.5,"Università degli Studi di ROMA ""La Sapienza"" "
444643442158754,0.3,-1.2,8.7,2.5,1.4,11.7,"Università degli Studi di ROMA ""La Sapienza"" "
444643451349953,4.1,5.6,25.4,19.1,10.8,65,"Università degli Studi di ROMA ""La Sapienza"" "
444643551259755,2.2,1.8,20.1,14.9,7.4,46.4,"Università degli Studi di ROMA ""La Sapienza"" "
444644342149843,2.6,1.1,23.5,7.1,3.3,37.6,"Università degli Studi di ROMA ""La Sapienza"" "
444644432259755,0,0,21.3,10.1,5.9,37.3,"Università degli Studi di ROMA ""La Sapienza"" "
444644541338754,2.2,7.5,14.4,7.7,6.7,38.5,"Università degli Studi di ROMA ""La Sapienza"" "
444644553158944,6,7.5,34.5,18.7,19.5,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
444645342238944,4.1,2.2,11.6,0,-0.8,17.1,"Università degli Studi di ROMA ""La Sapienza"" "
444645433159853,6,7.5,34.5,20.6,17.6,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
444645531258955,6,7.5,30.7,22.5,19.5,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
444645541358855,2.2,1.8,17.4,6.2,4.7,32.3,"Università degli Studi di ROMA ""La Sapienza"" "
444645552249943,6,7.5,33,21,19.5,87,"Università degli Studi di ROMA ""La Sapienza"" "
444653352339755,1.1,4.1,25.4,5.2,-0.4,35.4,"Università degli Studi di ROMA ""La Sapienza"" "
444653442149945,2.6,7.5,23.5,19.1,8.6,61.3,"Università degli Studi di ROMA ""La Sapienza"" "
444653452349943,4.1,5.6,30.7,16.8,2.9,60.1,"Università degli Studi di ROMA ""La Sapienza"" "
444654331238955,6,3.7,29.2,16.8,6.7,62.4,"Università degli Studi di ROMA ""La Sapienza"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi di ROMA ""La Sapienza"" "
444654333248843,4.1,5.6,30.7,17.2,9.3,66.9,"Università degli Studi di ROMA ""La Sapienza"" "
444654342158944,6,7.5,34.5,19.1,16.5,83.6,"Università degli Studi di ROMA ""La Sapienza"" "
444654342338744,6,4.1,27,12.3,0.7,50.1,"Università degli Studi di ROMA ""La Sapienza"" "
444654432338854,4.1,5.6,30.7,16.8,7.4,64.6,"Università degli Studi di ROMA ""La Sapienza"" "
444654531149945,4.5,3.7,32.6,16.1,7.8,64.7,"Università degli Studi di ROMA ""La Sapienza"" "
444654551258743,2.2,1.8,2.2,-2.2,4.3,8.3,"Università degli Studi di ROMA ""La Sapienza"" "
444655332158953,6,4.1,34.5,17.2,17.6,79.4,"Università degli Studi di ROMA ""La Sapienza"" "
444655333238943,6,7.5,30.7,22.5,19.5,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
444655342339745,3,1.5,15.6,-2.9,-0.9,16.3,"Università degli Studi di ROMA ""La Sapienza"" "
444655353158745,2.2,4.1,30.7,17.6,10.5,65.1,"Università degli Studi di ROMA ""La Sapienza"" "
444655453339944,6,7.5,32.6,20.6,19.5,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
444655552359945,6,3.7,26.9,14.9,3,54.5,"Università degli Studi di ROMA ""La Sapienza"" "
445433452158943,6,7.5,32.6,15.3,11.2,72.6,"Università degli Studi di ROMA ""La Sapienza"" "
445433533149845,2.2,3.7,26.9,14.2,8.9,55.9,"Università degli Studi di ROMA ""La Sapienza"" "
445434441239744,4.1,7.5,31.1,19.1,18,79.8,"Università degli Studi di ROMA ""La Sapienza"" "
445434441349944,6,5.6,15.5,-0.3,4.3,31.1,"Università degli Studi di ROMA ""La Sapienza"" "
445434442158955,4.1,5.6,34.5,14.9,10.1,69.2,"Università degli Studi di ROMA ""La Sapienza"" "
445434443159944,6,3.7,29.2,14.6,16.1,69.6,"Università degli Studi di ROMA ""La Sapienza"" "
445434453149945,4.1,0.7,15.5,6.3,7.4,34,"Università degli Studi di ROMA ""La Sapienza"" "
445434552339854,6,7.5,34.5,11.2,10.8,70,"Università degli Studi di ROMA ""La Sapienza"" "
445435332238945,2.6,-0.1,28.5,8.6,3.7,43.3,"Università degli Studi di ROMA ""La Sapienza"" "
445435343338853,2.2,3.7,11.5,3.7,5.9,27,"Università degli Studi di ROMA ""La Sapienza"" "
445435343338954,6,3.7,34.5,18.7,5.6,68.5,"Università degli Studi di ROMA ""La Sapienza"" "
445435431239954,2.2,3.7,12.1,8.1,2.9,29,"Università degli Studi di ROMA ""La Sapienza"" "
445435533148944,4.1,3.7,25.4,8.9,12.3,54.4,"Università degli Studi di ROMA ""La Sapienza"" "
445435542158955,-1.6,-0.1,19.7,7.7,1,26.7,"Università degli Studi di ROMA ""La Sapienza"" "
445435551248844,3,7.5,22,12.7,11.6,56.8,"Università degli Studi di ROMA ""La Sapienza"" "
445443332259754,4.1,5.6,25,10,7,51.7,"Università degli Studi di ROMA ""La Sapienza"" "
445443332358844,4.1,7.5,26.9,8.5,1.8,48.8,"Università degli Studi di ROMA ""La Sapienza"" "
445443353359745,6,7.5,33,17.6,8.2,72.3,"Università degli Studi di ROMA ""La Sapienza"" "
445443541138843,3,2.6,26.2,7.4,6.7,45.9,"Università degli Studi di ROMA ""La Sapienza"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi di ROMA ""La Sapienza"" "
445444333238745,2.2,-0.1,26.2,15.7,9.3,53.3,"Università degli Studi di ROMA ""La Sapienza"" "
445444342139844,4.1,4.1,29.6,15.7,11.6,65.1,"Università degli Studi di ROMA ""La Sapienza"" "
445444451149744,2.2,5.6,17.9,5.9,8.2,39.8,"Università degli Studi di ROMA ""La Sapienza"" "
445444533238955,6,4.5,34.5,19.5,19.5,84,"Università degli Studi di ROMA ""La Sapienza"" "
445445542149855,0.7,0.3,13.6,-3.3,0.6,11.9,"Università degli Studi di ROMA ""La Sapienza"" "
445453451348743,6,7.5,29.2,19.1,9.3,71.1,"Università degli Studi di ROMA ""La Sapienza"" "
445454343159954,2.6,5.6,13.6,13,3,37.8,"Università degli Studi di ROMA ""La Sapienza"" "
445454351258755,3,7.5,26.2,19.1,6.3,62.1,"Università degli Studi di ROMA ""La Sapienza"" "
445454432149954,0.7,3.7,15.2,13.8,5.5,38.9,"Università degli Studi di ROMA ""La Sapienza"" "
445454441138753,6,7.5,34.5,19.1,16.1,83.2,"Università degli Studi di ROMA ""La Sapienza"" "
445454441159744,6,7.5,32.6,20.6,12.3,79,"Università degli Studi di ROMA ""La Sapienza"" "
445454442348954,2.6,7.5,34.5,10.5,0,55.1,"Università degli Studi di ROMA ""La Sapienza"" "
445454452249843,4.5,2.6,28.5,10,3.3,48.9,"Università degli Studi di ROMA ""La Sapienza"" "
445454532239955,6,6,34.5,20.6,19.5,86.6,"Università degli Studi di ROMA ""La Sapienza"" "
445454552338943,4.5,6,33,15.7,14.2,73.4,"Università degli Studi di ROMA ""La Sapienza"" "
445454552349855,6,7.5,30.7,16.5,7.4,68.1,"Università degli Studi di ROMA ""La Sapienza"" "
445455441358955,6,3.7,32.6,21,9.7,73,"Università degli Studi di ROMA ""La Sapienza"" "
445455533338744,2.2,1.8,18.2,0.9,5.5,28.6,"Università degli Studi di ROMA ""La Sapienza"" "
445455551258745,4.5,4.1,28.8,9.7,10.8,57.9,"Università degli Studi di ROMA ""La Sapienza"" "
445533333158744,4.1,7.5,34.5,22.5,19.5,88.1,"Università degli Studi di ROMA ""La Sapienza"" "
445533343138855,6,1.8,25,11.5,12.3,56.6,"Università degli Studi di ROMA ""La Sapienza"" "
445533551138744,6,7.5,34.5,22.5,19.5,90,"Università degli Studi di ROMA ""La Sapienza"" "
445533551238745,0.3,7.5,7.2,3.2,0.6,18.8,"Università degli Studi di ROMA ""La Sapienza"" "
445533552348945,6,7.5,34.5,20.6,15.7,84.3,"Università degli Studi di ROMA ""La Sapienza"" "
445534343138945,6,0.3,22.4,17.2,1.5,47.4,"Università degli Studi di ROMA ""La Sapienza"" "
445534433348845,-1.2,2.2,9.1,2.4,0.6,13.1,"Università degli Studi di ROMA ""La Sapienza"" "
445534442348954,2.6,-1.2,17.5,5.6,1.8,26.3,"Università degli Studi di ROMA ""La Sapienza"" "
445534453249854,4.1,7.5,31.1,20.6,16.1,79.4,"Università degli Studi di ROMA ""La Sapienza"" "
445534551239943,4.5,3,26.2,19.1,12.7,65.5,"Università degli Studi di ROMA ""La Sapienza"" "
445535353148753,4.1,7.5,30.7,13,17.6,72.9,"Università degli Studi di ROMA ""La Sapienza"" "
445535453159755,0.3,2.6,20.5,3.6,3.6,30.6,"Università degli Studi di ROMA ""La Sapienza"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi di ROMA ""La Sapienza"" "
445535541359943,6,7.5,34.5,20.6,17.6,86.2,"Università degli Studi di ROMA ""La Sapienza"" "
445543332238954,6,5.6,32.6,15.3,17.6,77.1,"Università degli Studi di ROMA ""La Sapienza"" "
445543333139743,2.2,7.5,26.9,20.6,7.4,64.6,"Università degli Studi di ROMA ""La Sapienza"" "
445543351158745,6,5.6,33,20.6,9.3,74.5,"Università degli Studi di ROMA ""La Sapienza"" "
445543352159845,4.5,5.6,23.9,16.8,15.7,66.5,"Università degli Studi di ROMA ""La Sapienza"" "
445543453138953,2.2,-0.1,2.1,-0.8,1.8,5.2,"Università degli Studi di ROMA ""La Sapienza"" "
445544332359754,0.3,5.6,25,7.8,4.4,43.1,"Università degli Studi di ROMA ""La Sapienza"" "
445544532359854,2.2,3.7,19.3,2.4,2.2,29.8,"Università degli Studi di ROMA ""La Sapienza"" "
445544533358855,4.1,7.5,23.9,17.6,10.8,63.9,"Università degli Studi di ROMA ""La Sapienza"" "
445544552348853,6,5.6,32.6,20.6,14.6,79.4,"Università degli Studi di ROMA ""La Sapienza"" "
445545342348945,4.5,3.7,32.6,20.6,14.2,75.6,"Università degli Studi di ROMA ""La Sapienza"" "
445545352259953,4.5,4.5,31.5,21,9,70.5,"Università degli Studi di ROMA ""La Sapienza"" "
445545533348753,6,7.5,32.6,20.6,17.6,84.3,"Università degli Studi di ROMA ""La Sapienza"" "
445545542358943,6,5.6,27.3,13.8,5.2,57.9,"Università degli Studi di ROMA ""La Sapienza"" "
445545551138843,2.2,1.8,28.8,13,8.1,53.9,"Università degli Studi di ROMA ""La Sapienza"" "
445553332259853,4.1,4.1,15.6,0,14.2,38,"Università degli Studi di ROMA ""La Sapienza"" "
